Gene stable ID	Gene name
AT2G16405	
AT1G64160	DIR5
AT5G51140	
AT3G01450	
AT1G67025	
AT5G36662	
AT2G38050	DET2
AT2G04040	DTX1
AT2G45360	
AT2G46020	BRM
AT5G21430	ndhU
AT1G26320	
AT1G01680	PUB54
AT1G67560	LOX6
AT5G30341	
AT4G22080	RHS14
AT1G47845	
AT2G22850	AtbZIP6
AT3G43170	
AT4G38670	
AT5G15725	
AT4G29610	CDA6
AT4G12731	
ATMG01190	ATP1
AT5G43935	FLS6
AT3G56590	
AT5G62210	
AT3G47060	FTSH7
AT5G55930	OPT1
AT3G14030	
AT1G05385	PSB27-2
AT1G71970	
AT5G26040	HDA2
AT3G47890	
AT3G45900	
AT1G51170	UNC
AT1G67930	
AT3G25790	HHO1
AT3G26445	
AT4G33865	RPS29C
AT4G20703	
AT3G51030	TRX1
AT2G01520	MLP328
AT1G62880	
AT4G30960	CIPK6
AT5G59370	ACT4
AT5G04320	SGO2
AT4G22745	MBD1
AT2G20260	PSAE2
AT5G02510	
AT2G16380	SFH7
AT1G02340	HFR1
AT4G22540	ORP2A
AT3G02530	CCT6A
AT3G15355	UBC25
AT3G53190	
AT3G11397	PRA1A3
AT2G27389	
AT3G11110	ATL66
AT3G59090	
AT5G53940	
AT3G63200	PLP9
AT1G04940	TIC20-I
AT2G38700	MVD1
AT2G45000	NUP62
AT3G15460	BRIX1-1
AT2G35736	
AT5G09330	NAC082
AT4G12980	
AT1G16080	
AT4G36280	MORC2
AT1G68185	
AT3G42880	PRK3
AT5G65450	UBP17
AT5G15820	
AT5G37780	CAM1
AT1G08730	XI-C
AT3G19390	RD21C
AT3G06390	
AT1G01570	
AT3G44265	
AT2G01090	
AT5G43900	MYA2
AT1G01910	
AT1G59940	ARR3
AT2G24692	
AT4G21310	
AT2G39670	
AT4G25950	VHA-G3
AT5G07340	
AT5G01190	LAC10
AT5G09530	
AT3G13630	
AT4G07445	
AT4G10420	
AT1G78890	
AT4G14520	NRPB7L
AT2G40630	
AT5G17120	
AT4G13030	
AT3G56110	PRA1B1
AT5G02580	
AT1G55540	NUP214
AT1G55947	
AT4G24490	RGTA1
AT2G23150	NRAMP3
AT1G33470	
AT1G78922	
AT5G51640	YLS7
AT4G13640	UNE16
AT1G70300	POT6
AT5G65670	IAA9
AT5G42830	
AT3G06483	PDK
AT3G61370	
AT3G53380	LECRK81
AT5G28460	
AT1G02070	
AT3G58875	
AT3G53620	PPA4
AT1G66070	
AT2G39870	
AT2G36895	
AT4G29370	
AT1G14685	BPC2
AT2G38690	
AT1G72210	BHLH96
AT5G05080	UBC22
AT4G03080	BSL1
AT1G35620	PDIL5-2
AT3G16970	
AT3G18915	
AT4G37780	MYB87
AT3G18910	ETP2
AT3G63140	CSP41A
AT2G42885	
AT4G17718	
AT3G16710	
AT4G10613	
AT5G66750	DDM1
AT5G07220	BAG3
AT1G14840	MAP70.4
AT3G23910	
AT5G56050	
AT1G28210	ATJ1
AT2G24510	
AT3G16510	
AT5G59260	LECRK21
AT4G31050	LIP2P
AT2G24120	RPOT3
AT3G03550	ATL51
AT1G72960	
AT2G16230	
AT1G35255	
AT1G24020	MLP423
AT5G48950	DHNAT2
AT2G18730	DGK3
AT2G31320	PARP1
AT1G77420	
AT1G27310	NTF2A
AT2G24850	TAT3
ATCG00860	ycf2-B
AT3G52630	RPA3A
AT2G22140	EME1B
AT4G32060	MICU
AT4G21105	
AT4G14905	
ATMG00620	ORF139B
AT5G41300	CRRSP59
AT4G31720	TAF10
AT2G40830	RHC1A
AT1G57565	
AT5G02410	ALG10
AT4G03415	
AT2G39550	GGB
AT1G34245	EPF2
AT5G27780	
AT3G54640	TSA1
AT5G12480	CPK7
ATMG00590	ORF313
AT5G58110	
AT5G54150	
AT4G14710	ATARD2
AT3G10200	
AT4G17410	
AT1G76680	OPR1
AT4G36100	
AT5G63625	
AT3G11860	
AT5G48953	LCR86
AT1G58225	
AT1G24520	BCP1
AT5G66020	SAC6
AT5G01800	
AT4G34690	
AT3G28610	
AT1G66370	MYB113
AT1G48510	
AT5G18570	OBGL
AT3G15210	ERF4
AT3G04160	
AT3G18235	
AT5G11650	
AT1G71330	NAP5
AT4G38000	DOF4.7
AT3G17310	DRM3
AT1G23910	
AT5G14470	GLCAK2
AT2G22125	CSI1
AT2G44390	
AT2G15630	
AT5G67080	MAPKKK19
AT3G20940	CYP705A30
AT2G32788	
AT1G23060	
AT5G40770	PHB3
AT2G11015	
AT1G50480	THFS
AT1G20540	
AT5G51170	
AT3G56170	CAN1
AT3G10730	SUN2
AT1G58150	
AT2G19960	
ATCG00480	ATPB
AT3G09820	ADK1
AT3G25230	ROF1
AT1G62930	
AT5G21940	
AT3G52850	VSR1
AT5G03406	
AT2G17290	CPK6
AT3G56230	
AT1G72530	
AT2G22990	SNG1
AT1G55440	
AT3G04750	PCMP-E81
AT3G13682	LDL2
AT1G34310	ARF12
AT4G23240	CRK16
AT3G12220	SCPL16
AT1G61688	
AT1G24390	
AT5G55470	NHX4
AT2G07120	
AT5G63450	CYP94B1
AT5G25180	CYP71B14
AT4G04025	
AT1G71730	
AT5G13460	IQD11
AT3G52330	
AT2G44690	ARAC9
AT3G60800	PAT14
AT4G39060	
AT1G57777	
AT3G44670	
AT5G14650	
AT5G35050	
AT5G46570	BSK2
AT1G18690	XXT4
AT2G02240	MEE66
AT3G24090	
AT1G09150	
AT5G38800	BZIP43
AT3G51140	
AT5G42620	
AT2G42120	POLD2
AT3G23460	
AT3G08810	
AT1G52618	
AT1G05610	APS2
AT5G20860	
AT3G33528	
AT4G16050	
AT3G14595	
AT2G10455	
AT2G26360	
AT1G09575	
AT2G33240	XI-D
AT1G10370	GSTU17
AT4G25750	ABCG4
AT1G07250	UGT71C4
ATCG00490	RBCL
AT4G40042	
AT2G08986	
AT1G74300	
AT2G41280	M10
AT2G36695	
AT1G10200	WLIM1
AT4G25620	
AT4G02600	MLO1
AT3G04735	RALFL21
AT5G55540	TRN1
AT3G58540	
AT2G29065	SCL34
AT5G52140	
AT2G41820	PXC3
AT5G16800	
AT3G29173	
AT1G73050	
AT5G67370	
AT3G58020	
AT2G34300	
AT1G55870	PARN
AT1G50900	LTD
AT1G10590	
AT4G22980	
AT5G55230	ATMAP65-1
AT3G27331	
AT1G68325	
AT1G78520	
AT2G34655	
AT1G65090	
AT1G32160	
AT4G16141	
AT4G21640	
AT2G22920	SCPL12
AT3G21330	BHLH87
AT5G52340	ATEXO70A2
AT2G39220	PLP6
AT5G18470	
AT4G09970	
AT3G63460	SEC31B
AT2G07721	
AT1G16090	WAKL7
AT2G23370	
AT3G57110	
AT3G18570	
AT3G03700	
AT5G13370	
AT1G17330	
AT1G03650	
AT5G24580	HIPP09
AT2G37520	
AT1G23100	
AT5G40660	
AT1G70940	PIN3
AT1G06810	
AT1G32220	
AT1G69270	RPK1
AT5G24410	PGL4
AT2G25180	ARR12
AT3G57450	
AT4G00335	RHB1A
AT4G28800	
AT3G58720	
AT3G01070	ENODL16
AT1G01550	BPS1
AT4G12510	
AT5G20150	SPX1
AT2G23260	UGT84B1
AT2G42040	
AT1G34410	ARF21
AT4G28720	YUC8
AT4G36830	HOS3-1
AT5G03620	SBT4.15
AT1G59885	
AT2G13422	
AT1G64790	ILA
AT5G22910	CHX9
AT1G58270	ZW9
AT5G58120	
AT2G20463	
AT2G01021	
AT1G48060	
AT2G36440	
AT2G18700	TPS11
AT4G15080	PAT19
AT5G40050	
AT3G12480	NF-YC11
AT1G21430	YUC11
AT1G52930	BRIX1-2
AT2G40670	ARR16
AT5G03230	
AT3G25420	SCPL21
AT5G46877	
AT2G22155	
AT5G56560	
AT3G54310	
AT3G14310	PME3
AT4G19060	
AT5G67380	CKA1
AT3G29060	PHO1-H9
AT1G52620	
AT4G00752	PUX9
AT2G34030	
AT5G49510	PFD3
AT3G59010	PME35
AT3G57460	
AT1G77750	RPS13
AT5G46450	
AT4G12920	UND
AT5G64760	RPN5B
AT3G05710	SYP43
AT5G62340	
AT1G11990	
AT1G18790	RKD1
AT5G08290	YLS8
AT5G46420	
AT1G14830	DRP1C
AT3G32960	
AT2G17010	MSL8
AT5G03830	
AT5G53060	RCF3
AT5G01750	
AT3G24500	MBF1C
AT1G71430	
AT5G41790	CIP1
AT5G16880	
AT1G65040	HRD1B
AT2G32150	
AT3G02160	
AT1G77460	CSI3
AT1G20440	COR47
AT1G01630	
AT3G15950	NAI2
AT2G35310	
AT2G34670	
AT1G14455	
AT3G48208	
AT5G23730	RUP2
AT5G63050	EMB2759
AT5G53570	
AT1G09900	
AT1G66200	ATGSR2
AT2G18530	
AT2G01008	
AT2G39060	SWEET9
AT1G24440	
AT1G01440	
AT3G13000	
AT5G53320	
AT4G16515	RGF6
AT1G13620	RGF2
AT3G21890	MIP1B
AT3G49070	
AT3G62420	BZIP53
AT1G04110	SBT1.2
AT5G06920	FLA21
AT3G04240	SEC
AT3G47590	
AT3G46355	
AT5G38392	
AT5G43745	
AT4G30120	HMA3
AT1G43130	LCV2
AT5G48420	
AT5G65020	ANN2
AT2G32850	
AT3G09470	
AT2G27860	AXS1
AT5G59930	
AT2G36630	
AT5G39365	
AT4G14600	
AT1G05310	PME8
AT5G58130	ROS3
AT5G42460	
AT1G37150	HCS2
AT4G21323	
AT1G51380	RH34
AT2G47930	AGP26
AT5G13140	
AT5G22700	
AT5G34881	
AT1G31000	
AT1G26665	
AT5G37310	TMN4
AT5G18680	TULP11
AT1G03120	ATRAB28
AT1G09690	RPL21C
AT1G14780	
AT2G35080	
AT1G71696	SOL1
AT4G36900	RAP2-10
AT4G26070	MKK1
AT5G58730	
AT4G34135	UGT73B2
AT5G19315	
AT1G24280	G6PD3
AT2G46470	OXA1L
AT5G08030	
AT3G27030	
AT3G30222	
AT2G29320	
AT4G29750	
AT5G35480	
AT5G19090	HIPP33
AT4G34700	CIB22
AT5G42223	
AT1G65300	PHE2
AT5G49590	
AT3G23510	
AT2G07777	
AT1G60320	
AT2G25409	
AT4G14070	AAE15
AT5G23900	RPL13D
AT5G58320	NET4A
AT4G36940	NAPRT1
AT5G43380	TOPP7
AT5G15340	PCMP-H91
AT1G53010	ATL19
AT5G57035	
AT5G21070	
AT2G25735	
AT1G01060	LHY
AT2G01780	
AT1G58280	
AT1G49320	USPL1
AT1G66400	CML23
AT1G23210	AtGH9B6
AT4G33660	
AT3G56060	
AT1G64650	
AT1G61562	
AT1G20135	
AT4G22820	SAP9
AT1G62700	NAC026
AT1G53330	
AT3G50510	LBD28
AT3G19160	IPT8
AT3G18291	
AT2G35770	SCPL28
AT2G02390	ATGSTZ1
AT5G60030	
AT4G00660	RH8
AT1G47265	
AT1G25280	TULP10
AT1G48000	MYB112
AT3G13780	
AT4G35080	
AT4G19210	ABCE2
AT1G66970	SVL2
AT4G28080	TSS
AT3G51850	CPK13
AT4G00700	
AT2G35615	
AT1G17840	ABCG11
AT1G18080	RACK1A
AT5G53540	
AT3G44763	
AT3G27310	PUX1
AT1G05780	
AT2G21080	
AT4G10640	IQD16
AT4G29035	SPH74
AT5G45760	
AT3G49680	BCAT3
AT2G15260	
AT4G09860	
AT1G22530	PATL2
AT3G49240	EMB1796
ATMG00410	ATP6-1
AT1G15460	BOR4
AT1G78895	RTNLB22
AT4G31405	
AT4G03110	BRN1
AT2G46600	KIC
AT1G15670	
AT3G45200	
AT5G65710	HSL2
AT3G22050	CRRSP35
AT2G29870	
AT5G59865	
AT1G49420	
AT5G40150	PER63
AT4G26170	ET1
AT1G09932	
AT2G42960	
AT1G48720	
AT4G12470	AZI1
AT3G14430	
AT4G10070	
AT1G26220	
AT5G26260	
AT5G24400	EMB2024
AT3G57640	
AT3G06190	BPM2
AT4G02715	
AT1G15130	
AT5G67260	CYCD3;2
AT1G56050	
AT1G55365	
AT5G12910	
AT2G07695	
AT2G19350	
AT1G15610	
AT5G51310	
AT5G01430	
AT5G62480	GSTU9
AT4G34620	RPS16-1
AT2G25482	
AT3G13229	
AT1G77080	MAF1
AT5G05090	
AT3G22460	OASA2
AT2G40080	ELF4
AT2G04790	
AT4G21895	
AT3G62540	
AT5G19025	
AT4G38170	FRS9
AT3G06930	PRMT13
AT4G25590	ADF7
AT5G03600	
AT3G02820	
AT4G36660	
AT5G66950	
AT4G17270	
AT1G36100	
AT5G38740	AGL77
AT4G14620	
AT3G06240	
AT1G08150	CHX5
AT3G12570	FYD
AT1G74920	ALDH10A8
AT4G01850	SAM2
AT5G16390	BCCP1
AT2G07360	
AT1G12600	UTR4
AT2G32380	
AT5G19310	CHR23
AT5G37000	
AT2G36710	PME15
AT3G27060	TSO2
AT5G52010	
AT1G54370	NHX5
AT1G44608	
AT2G30150	
AT1G49520	
AT3G05630	PLPZETA2
AT5G21970	
AT3G62000	
AT5G16030	
AT2G05752	
AT4G24130	
AT3G17227	
AT2G25565	
AT3G45760	
AT5G58250	
AT1G04440	CKL13
AT2G32415	RRP6L3
AT5G13440	
AT1G08440	ALMT2
AT3G25011	
AT1G34490	
AT4G17440	
AT5G25195	
AT3G49910	RPL26A
AT1G41830	SKS6
AT1G31490	
AT2G26580	YAB5
AT3G62230	
AT1G30560	
AT4G31630	REM4
AT2G47580	U1A
AT1G01800	
AT1G27260	
AT1G15470	
AT4G37590	NPY5
AT4G18290	KAT2
AT5G06620	ATXR4
AT1G64060	RBOHF
AT2G29260	
AT2G18150	PER15
AT4G20735	
AT1G16740	
AT3G26395	
AT5G64900	PEP1
AT5G47220	ERF2
AT2G40760	STR7
AT1G27290	
AT4G01830	ABCB5
AT4G19480	
AT5G45360	SKIP31
AT5G22990	
AT5G50375	CPI1
AT3G47090	
AT2G43570	CHI
AT5G10300	HNL
AT5G03530	RABC2A
AT3G52190	PHF1
AT3G20480	LPXK
AT1G56225	
AT5G20990	CNX1
AT5G45480	
AT3G57800	BHLH60
AT1G75560	
AT1G53705	
AT3G04110	GLR1.1
AT4G35110	
AT4G37770	ACS8
AT2G38960	ERO2
AT4G10650	DGP2
AT2G07640	
AT1G11400	PYM
AT4G19260	
AT2G07690	MCM5
AT3G06610	
AT2G25990	
AT5G37920	
AT3G30320	
AT5G23340	
AT5G19880	PER58
AT2G13985	
ATCG00790	RPL16
AT3G03490	PEX19-1
AT5G53350	CLPX1
AT1G12860	SCRM2
AT4G15800	RALFL33
AT1G72290	WSCP
AT5G64500	
AT1G53230	TCP3
AT5G06730	PER54
AT1G01970	
AT1G74720	QKY
AT3G50860	
AT1G53023	UBC39
AT1G33440	NPF4.4
AT1G25025	
AT4G23493	
AT1G01650	SPPL4
AT1G16510	SAUR41
AT1G28440	HSL1
AT1G65920	
AT1G11915	
AT2G39590	RPS15AC
AT5G11870	
AT4G21850	MSRB9
AT4G10890	
AT3G53920	SIGC
AT2G42600	PPC2
AT5G17480	CML29
AT4G40020	
AT5G46050	NPF5.2
AT1G18835	MIF3
AT5G01120	
AT3G19710	BCAT4
AT3G27680	SPH31
AT3G23560	DTX19
AT2G44925	
AT1G56360	PAP6
AT4G22490	
AT3G16840	
AT4G14500	
AT5G05010	
AT5G06390	FLA17
AT1G70850	MLP34
AT1G67810	SUFE2
AT5G10440	CYCD4-2
AT4G36680	
AT1G09240	NAS3
AT3G45780	PHOT1
AT2G15010	
AT3G01980	
AT1G49240	ACT8
AT3G09270	GSTU8
AT2G01850	XTH27
AT1G63615	
AT3G54100	
AT4G05475	
AT3G60160	ABCC9
AT3G61172	LCR8
AT3G50940	
AT5G57110	ACA8
AT1G10540	NAT8
AT2G31425	
AT1G09410	PCMP-H18
AT5G58590	RANBP1C
AT2G17740	
AT3G60310	
AT3G02400	
AT1G04770	
AT3G53610	RABE1A
AT1G67920	
AT2G24480	
AT4G40100	
AT5G10010	
AT3G53611	
AT5G67450	AZF1
AT3G43148	
AT1G62120	
AT4G31350	
AT3G23780	NRPD2
AT2G44525	
AT2G33150	PED1
AT1G27200	
AT2G13440	
AT1G17710	
AT4G24220	VEP1
AT1G63740	
AT1G09870	
AT3G28070	
AT3G50660	CYP90B1
AT2G43745	
AT1G06570	HPD
AT1G55310	SR33
AT5G27460	
AT3G10370	SDP6
AT5G48610	
AT2G26520	
AT4G33520	PAA1
ATCG00660	RPL20
AT5G64590	
AT2G30290	VSR2
AT1G12064	
AT1G42440	
AT5G58640	
AT4G36930	SPT
AT4G35940	
AT1G61350	
AT1G76210	
AT1G34430	EMB3003
AT3G16100	RABG3C
AT1G14460	
AT4G27100	
AT1G13530	
AT1G18260	HRD3A
AT5G01210	
AT5G18110	NCBP
AT1G62410	
AT2G36560	
AT3G26930	
AT1G67890	
AT3G21210	
ATCG00560	PSBL
AT1G53282	
AT3G27416	
AT3G15930	PCMP-E51
AT5G05970	NEDD1
AT3G29430	
AT1G62422	
AT3G10720	PME25
AT4G01250	WRKY22
AT4G04080	ISU3
AT1G58936	
AT1G24320	GCS2
AT1G19990	
AT2G30820	
AT3G49170	EMB2261
AT5G48740	
AT4G34210	ASK11
AT4G38710	
AT1G03980	ATPCS2
AT5G51580	
AT1G52700	
AT1G60986	SCRL4
AT4G28397	
AT2G46940	
AT2G18490	
AT3G30180	CYP85A2
AT3G48760	PAT05
AT1G53200	
AT1G35250	ALT2
AT2G44890	CYP704A1
AT4G33900	
AT1G22860	
AT3G22190	IQD5
AT1G77600	
AT1G68790	CRWN3
AT4G38230	CPK26
AT5G09590	HSP70-10
AT2G28180	CHX8
AT1G11330	
AT4G29910	ORC5
AT2G20400	
AT4G38530	PLC3
AT2G37570	SLT1
AT1G21060	
AT1G43730	
AT5G48440	
AT1G75950	SKP1A
AT1G75800	
AT1G22260	ZYP1A
AT3G14810	MSL5
AT4G27420	ABCG9
AT5G45880	
AT3G10950	RPL37AB
AT3G27590	
AT3G21920	
AT1G32320	MKK10
AT1G71830	SERK1
AT2G38750	ANN4
AT4G35820	P4H11
AT1G48040	
AT1G63400	
AT2G42975	
AT1G57560	AtMYB50
ATCG00700	PSBN
AT1G78800	
AT3G31900	
AT1G76770	
AT4G33420	
AT3G16525	
AT2G05400	
AT1G75990	RPN3B
AT4G15570	MAA3
AT3G03060	
AT5G20100	
AT4G32520	SHM3
AT1G79410	OCT5
AT4G04800	MSRB3
AT5G62390	BAG7
AT2G34180	CIPK13
AT1G22660	
AT5G03310	
AT1G01715	
AT1G29160	DOF1.5
AT3G06690	
AT5G53870	ENODL1
AT4G38330	
AT1G49225	
AT5G13050	5FCL
AT5G20420	CLSY2
AT2G42410	ZFP11
AT1G12170	
AT1G48280	
AT3G56730	
AT2G11773	
AT2G20310	RIN13
AT3G23250	MYB15
AT5G15110	
AT3G14950	TTL2
AT3G49780	PSK3
AT5G03010	
AT1G34320	
AT5G54370	
AT4G03440	
AT1G52050	JAL8
AT5G24910	CYP714A1
AT5G23450	ATLCBK1
AT1G73910	ATARP4A
AT4G00889	
AT4G13760	
AT1G34815	
AT4G22310	MPC4
AT4G30440	GAE1
AT4G13330	
AT5G05250	
AT1G11430	MORF9
AT1G17145	
AT5G63940	
AT2G42530	COR15B
AT5G02800	PBL7
AT3G17690	CNGC19
AT5G56520	
AT3G11825	
AT5G35210	
AT2G31820	
AT1G71150	
AT1G23170	
AT5G56985	
AT3G21350	MED6
AT4G19040	EDR2
AT3G17410	
AT1G19930	
AT4G23360	
AT3G58930	
AT1G62520	
AT2G31470	DOR
AT3G63160	
AT5G09315	
AT2G34700	
AT5G27630	ACBP5
AT1G24270	
AT1G05350	
AT3G16800	
AT5G19560	ATROPGEF10
AT3G63420	AGG1
AT5G08500	
AT3G60810	
AT4G35519	
AT2G01880	PAP7
AT3G04470	
AT2G13960	
AT5G20885	
AT5G41770	
AT4G37430	CYP81F1
AT3G21880	
AT1G44318	HEMB2
AT3G14410	
AT3G13030	
AT5G60550	GRIK2
AT5G23140	CLPP2
AT3G11420	
AT4G39800	IPS1
AT4G22530	
AT4G22170	
AT1G66190	
AT4G32880	ATHB-8
AT5G37630	EMB2656
AT3G07850	
AT1G23850	
AT3G42723	
AT3G01720	SERGT1
AT3G53430	RPL12B
AT5G48760	RPL13AD
AT3G04870	ZDS1
AT2G41231	
AT5G16140	CRS2B
AT5G19190	
AT5G20950	
AT1G36940	
AT3G59750	LECRK58
AT3G47250	
AT3G55005	TON1B
AT5G43850	ARD4
AT3G13120	RPS10
AT5G65180	
AT5G43250	NF-YC13
AT1G73780	
AT2G24200	LAP1
AT2G05790	
AT4G05100	AtMYB74
AT4G01190	ATPIPK10
AT5G39775	
AT5G19350	RBP47B'
AT2G19760	PRO1
AT2G11626	
AT1G04985	
AT1G08035	SMR16
AT5G53100	
AT3G59950	ATG4B
AT1G24220	
AT5G20790	
AT1G66460	
AT1G08090	NRT2.1
AT5G27650	
AT5G66460	MAN7
AT5G05300	
AT4G39680	
AT3G43572	
AT2G36960	TKI1
AT5G44345	
AT5G48060	
AT4G11860	
AT1G49530	GGPP6
AT1G18486	
AT1G12880	NUDT12
AT3G17230	
AT3G14860	
AT5G58870	FTSH9
AT1G28190	
AT5G56900	
AT1G25480	ALMT4
AT4G03460	
AT1G26797	
AT1G18390	
AT1G55630	
ATCG00270	PSBD
AT5G56780	ET2
AT4G29450	
AT2G44730	
AT1G65770	AMR1
AT1G21395	
AT1G13810	
AT1G14520	MIOX1
AT4G01000	
AT5G01080	
AT3G30385	
AT1G01350	
AT5G49640	
AT1G26790	
AT1G03620	
AT3G27840	RPL12B
AT1G02570	
AT2G24020	
AT1G09620	
AT4G05030	
AT3G21840	ASK7
AT5G51230	EMF2
AT1G35190	
AT1G07850	
AT5G07890	
AT3G44590	RPP2D
AT3G07220	FHA2
AT3G50460	HR2
AT2G33460	RIC1
AT2G02290	
AT1G71520	ERF020
AT3G26820	
AT3G19550	
AT1G34792	
AT3G10390	FLD
AT5G50260	CEP1
AT3G23470	
AT4G09730	RH39
AT1G69480	PHO1-H10
AT5G58990	
AT1G74180	AtRLP14
AT4G37510	RNC1
AT1G16705	
AT4G09740	AtGH9B14
AT5G38440	SPH9
AT1G36980	
AT5G46830	BHLH28
AT4G13100	
AT4G27010	
AT1G62720	
AT3G32260	
AT5G65158	PLAT3
AT3G12977	
AT2G34340	
AT1G10210	MPK1
AT2G24530	
AT4G22650	
AT4G34630	
AT5G58030	
AT4G01100	ADNT1
AT1G01600	CYP86A4
AT2G26690	NPF6.2
AT1G63580	CRRSP6
AT4G16160	OEP162
AT4G37670	NAGS2
AT2G19180	
AT5G22785	
AT5G65460	KCA2
AT3G12850	
AT4G17370	
AT2G44581	
AT1G52530	
AT5G08695	
AT1G03830	
AT3G13435	
AT1G10880	
AT2G46520	CAS
AT1G64633	
AT5G56220	
AT2G23090	
AT3G47750	ABCA4
AT5G47620	
AT3G03170	
AT5G54080	HGO
AT3G58460	ATRBL15
AT1G44090	GA20OX5
AT3G55610	P5CSB
AT1G62450	
AT3G20190	PRK4
AT2G25600	AKT6
AT1G16830	
AT1G14550	PER5
AT5G45469	
AT4G30074	LCR19
AT2G26790	
AT3G03800	SYP131
AT1G30190	
AT4G14010	RALFL32
AT3G16260	TRZ4
AT2G24710	ATGLR2.3
AT2G16890	UGT90A1
AT4G18900	
AT5G60830	AtbZIP70
AT2G21470	SAE2
AT2G33160	
AT5G26800	
AT3G23690	BHLH77
AT3G25493	
AT5G20680	TBL16
AT3G30845	
AT5G50010	BHLH145
AT4G09060	
AT5G64820	
AT2G19530	
AT1G58160	JAL15
AT1G54350	ABCC2
AT1G33520	MOS2
AT3G57370	
AT4G12960	GILT
AT5G40450	
AT4G36920	AP2
AT5G44740	POLH
AT4G20947	
AT1G52570	PLDALPHA2
AT2G18500	OFP7
AT3G21490	HIPP19
AT5G67120	
AT4G31180	IBI1
AT5G43810	AGO10
AT5G35380	
ATCG01280	ycf2-B
AT1G20010	TUBB5
AT2G39930	ISA1
AT5G03650	SBE2.2
AT5G42390	SPP
AT4G02390	PARP2
AT2G34320	
AT4G38760	
AT3G25220	FKBP15-1
AT5G41170	
AT3G17655	
AT5G54700	
AT2G41590	
AT2G33570	GALS1
AT5G43920	
AT3G15770	
AT1G80810	
AT1G54957	
AT1G65310	ATXTH17
ATCG01060	PSAC
AT2G29410	MTPB
AT3G50830	COR413PM2
AT1G13820	
AT1G15880	GOS11
AT1G13320	PP2AA3
AT1G34150	
AT3G09630	RPL4A
AT2G03180	
AT1G18850	
AT2G45590	
AT5G14970	
AT4G25870	
AT1G49650	CXE4
AT2G02250	PP2B2
AT5G65440	
AT2G17420	NTR2
AT2G27790	
AT4G24000	CSLG2
AT1G15440	PWP2
AT4G33860	
AT1G61300	
AT1G15840	
AT5G22830	MRS2-11
AT1G22380	UGT85A3
AT3G51330	
AT3G53830	
AT4G36080	
AT5G65900	RH27
AT2G37630	AS1
AT1G32990	RPL11
AT5G50950	FUM2
AT1G02110	
AT3G51240	F3H
AT1G17460	TRFL3
AT1G23147	RALFL3
AT4G36060	bHLH11
AT5G07280	EMS1
AT5G03740	HDT3
AT5G50670	SPL13A
AT2G36970	UGT86A1
AT1G05190	RPL6
AT1G60660	CB5LP
AT1G13950	ELF5A-1
AT3G29791	
AT4G04030	ATOFP9
AT3G50480	HR4
AT4G36210	
AT5G57370	
AT1G04420	
AT4G32540	YUC
AT3G06778	
AT1G02410	COX11
AT4G04910	NSF
AT5G24470	APRR5
AT4G36520	
AT5G40550	
AT5G23380	
AT1G50830	
AT5G55740	CRR21
AT3G42473	LCR47
AT2G46308	
AT3G45690	NPF2.2
AT5G66300	NAC105
AT1G16650	
AT3G26250	
AT4G18197	PUP7
AT4G08530	LTP15
AT4G34330	
AT1G50090	BCAT7
AT5G11590	DREB3
AT1G50320	ATHX
AT3G14930	HEME1
AT1G77330	
AT3G22590	CDC73
AT4G20530	
AT1G80050	APT2
AT3G28920	ZHD9
AT4G24810	
AT1G19025	
AT5G50530	CBSCBSPB5
AT5G40420	OLEO2
AT3G57260	BGL2
AT5G07730	
AT4G31615	REM2
AT4G14750	IQD19
AT2G47650	UXS4
AT1G11410	
AT5G44220	
AT1G67670	
AT5G55330	AT6
AT3G25585	AAPT2
ATMG00160	COX2
AT5G59720	HSP18.1
AT4G16360	
AT4G11653	RALFL29
AT4G15415	B'GAMMA
AT5G53637	
AT5G49400	
AT4G17695	KAN3
AT3G02100	UGT83A1
AT3G27080	TOM20-3
AT5G13520	LKHA4
AT4G18480	CHLI1
AT1G10720	
AT5G66840	
AT2G42500	PP2A3
AT2G32240	
AT3G29636	
AT3G12810	PIE1
AT4G30760	
AT5G20460	
AT5G19040	IPT5
AT5G58360	OFP3
AT1G52460	
AT5G46790	PYL1
AT4G14050	PCMP-H13
AT3G18960	
AT4G39140	
AT4G28280	LLG3
AT1G59660	NUP98B
AT1G26090	
AT4G01970	AtSTS
AT3G22810	
AT3G59330	
AT5G15220	
AT2G41460	ARP
AT1G75160	
AT5G20930	TOUSLED
AT4G22400	
ATCG00630	PSAJ
AT3G24800	PRT1
AT1G29030	
AT3G45577	
AT1G72690	
AT1G31500	
AT1G15820	LHCB6
AT2G14288	
AT5G06270	
AT1G62850	
AT1G50520	CYP705A27
AT1G67870	
AT1G26945	PRE6
AT3G18070	BGLU43
AT1G63970	ISPF
AT1G44920	
AT2G46430	CNGC3
AT1G54217	
AT3G29360	UGD2
AT5G52150	
AT1G20630	CAT1
ATMG00060	NAD5C
AT4G26790	
AT2G04870	
AT2G01905	CYCJ18
AT5G63460	
AT5G37220	
AT1G56240	PP2B13
AT5G24313	
AT3G26710	CCB1
AT1G71010	FAB1C
AT3G10460	
AT1G53860	
AT1G35630	RMR5
AT3G44115	
AT1G55040	
AT1G14130	
AT2G34440	AGL29
AT1G07220	
AT3G01750	
AT3G61280	
AT1G27920	MAP65-8
AT1G64380	ERF061
AT4G37370	CYP81D8
AT1G65610	KOR2
AT1G53880	
AT1G67310	CMTA4
